"Category","Time","Stratum","Units","Estimate","Std. Error for Estimate","Std. Error for ln(Estimate)"
"1","1995","Stratum_2"," [counts*km^2]",358011.819192769,38022.817588584,0.10620548135622
"1","1996","Stratum_2"," [counts*km^2]",437539.949871358,44074.1818363911,0.100731788832881
"1","1997","Stratum_2"," [counts*km^2]",360740.557483337,43499.9008279844,0.120585001951142
"1","1998","Stratum_2"," [counts*km^2]",421687.705189583,42149.2829924331,0.0999537868278224
"1","1999","Stratum_2"," [counts*km^2]",613842.179237845,69377.0293620867,0.11302095507387
"1","2000","Stratum_2"," [counts*km^2]",769671.411601847,109996.432112026,0.142913495881445
"1","2001","Stratum_2"," [counts*km^2]",626303.644725826,65517.8529561146,0.104610365128557
"1","2002","Stratum_2"," [counts*km^2]",527800.715397192,53512.8808523435,0.101388420461069
"1","2003","Stratum_2"," [counts*km^2]",2339370.99434801,201763.653421702,0.0862469672015123
"1","2004","Stratum_2"," [counts*km^2]",1683364.28248957,155750.488095812,0.0925233413325539
"1","2005","Stratum_2"," [counts*km^2]",1331860.90508016,81350.3185199379,0.0610801910392001
"1","2006","Stratum_2"," [counts*km^2]",1664953.10473815,182122.337234754,0.109385866014164
"1","2007","Stratum_2"," [counts*km^2]",843318.70795312,51680.4501020937,0.0612822289067097
"1","2008","Stratum_2"," [counts*km^2]",1140449.52602671,131218.433526217,0.11505851905904
"1","2009","Stratum_2"," [counts*km^2]",1777297.90847552,205583.937176084,0.115672187648285
"1","2010","Stratum_2"," [counts*km^2]",734068.532481802,79781.5748585208,0.108684096005026
"1","2011","Stratum_2"," [counts*km^2]",664852.057288341,63343.0110835929,0.0952738438412044
"1","2012","Stratum_2"," [counts*km^2]",254549.859959599,26395.2973110338,0.103694016234082
"1","2013","Stratum_2"," [counts*km^2]",347992.689811705,38940.7056535096,0.111900930087296
"1","2014","Stratum_2"," [counts*km^2]",414962.121077537,36483.4671901479,0.0879199939874294
"1","2015","Stratum_2"," [counts*km^2]",402836.338400617,35401.8322805796,0.0878814270359415
"1","2016","Stratum_2"," [counts*km^2]",485954.329476724,37808.772830131,0.0778031402062896
"1","2017","Stratum_2"," [counts*km^2]",717480.916318672,54994.3142833767,0.0766491665946286
"1","2018","Stratum_2"," [counts*km^2]",465003.152250756,42323.9063089207,0.0910185363347757
"1","2019","Stratum_2"," [counts*km^2]",775557.454582043,91388.4119889774,0.11783577277099
"1","2020","Stratum_2"," [counts*km^2]",560432.635984332,102436.899559867,0.182781824223976
"1","2021","Stratum_2"," [counts*km^2]",553020.509056477,55144.3339944029,0.0997148082057317
"1","2022","Stratum_2"," [counts*km^2]",518243.338056761,86812.1194066041,0.167512272771553
"1","1982","Stratum_3"," [counts*km^2]",805849.323591441,104633.400851227,0.129842388382119
"1","1983","Stratum_3"," [counts*km^2]",629891.190190989,78485.942754888,0.124602382089342
"1","1984","Stratum_3"," [counts*km^2]",359996.778247794,41107.9224574666,0.114189695412138
"1","1985","Stratum_3"," [counts*km^2]",498076.564100869,57960.8104693402,0.116369278634844
"1","1986","Stratum_3"," [counts*km^2]",484227.273091421,60589.3930009595,0.125125940581873
"1","1987","Stratum_3"," [counts*km^2]",881402.727142618,104031.109980983,0.118029031199207
"1","1988","Stratum_3"," [counts*km^2]",848953.603450161,76894.7160269147,0.0905758756596512
"1","1989","Stratum_3"," [counts*km^2]",893805.608413484,81041.5595818317,0.0906702294312983
"1","1990","Stratum_3"," [counts*km^2]",964143.564363182,86356.0063211184,0.0895675805067023
"1","1991","Stratum_3"," [counts*km^2]",610113.585505062,61428.0928882067,0.10068304385872
"1","1992","Stratum_3"," [counts*km^2]",469960.265118541,46047.2225614128,0.0979810975078884
"1","1993","Stratum_3"," [counts*km^2]",683578.671437026,72424.1543154209,0.105948528445409
"1","1994","Stratum_3"," [counts*km^2]",492087.56949392,59451.0857634032,0.120814036868569
"1","1995","Stratum_3"," [counts*km^2]",358011.819192769,38022.817588584,0.10620548135622
"1","1996","Stratum_3"," [counts*km^2]",437539.949871358,44074.1818363911,0.100731788832881
"1","1997","Stratum_3"," [counts*km^2]",360740.557483337,43499.9008279844,0.120585001951142
"1","1998","Stratum_3"," [counts*km^2]",421687.705189583,42149.2829924331,0.0999537868278224
"1","1999","Stratum_3"," [counts*km^2]",613842.179237845,69377.0293620867,0.11302095507387
"1","2000","Stratum_3"," [counts*km^2]",769671.411601847,109996.432112026,0.142913495881445
"1","2001","Stratum_3"," [counts*km^2]",626303.644725826,65517.8529561146,0.104610365128557
"1","2002","Stratum_3"," [counts*km^2]",527800.715397192,53512.8808523435,0.101388420461069
"1","2003","Stratum_3"," [counts*km^2]",2339370.99434801,201763.653421702,0.0862469672015123
"1","2004","Stratum_3"," [counts*km^2]",1683364.28248957,155750.488095812,0.0925233413325539
"1","2005","Stratum_3"," [counts*km^2]",1331860.90508016,81350.3185199379,0.0610801910392001
"1","2006","Stratum_3"," [counts*km^2]",1664953.10473815,182122.337234754,0.109385866014164
"1","2007","Stratum_3"," [counts*km^2]",843318.70795312,51680.4501020937,0.0612822289067097
"1","2008","Stratum_3"," [counts*km^2]",1140449.52602671,131218.433526217,0.11505851905904
"1","2009","Stratum_3"," [counts*km^2]",1777297.90847552,205583.937176084,0.115672187648285
"1","2010","Stratum_3"," [counts*km^2]",734068.532481802,79781.5748585208,0.108684096005026
"1","2011","Stratum_3"," [counts*km^2]",664852.057288341,63343.0110835929,0.0952738438412044
"1","2012","Stratum_3"," [counts*km^2]",254549.859959599,26395.2973110338,0.103694016234082
"1","2013","Stratum_3"," [counts*km^2]",347992.689811705,38940.7056535096,0.111900930087296
"1","2014","Stratum_3"," [counts*km^2]",414962.121077537,36483.4671901479,0.0879199939874294
"1","2015","Stratum_3"," [counts*km^2]",402836.338400617,35401.8322805796,0.0878814270359415
"1","2016","Stratum_3"," [counts*km^2]",485954.329476724,37808.772830131,0.0778031402062896
"1","2017","Stratum_3"," [counts*km^2]",717480.916318672,54994.3142833767,0.0766491665946286
"1","2018","Stratum_3"," [counts*km^2]",465003.152250756,42323.9063089207,0.0910185363347757
"1","2019","Stratum_3"," [counts*km^2]",775557.454582043,91388.4119889774,0.11783577277099
"1","2020","Stratum_3"," [counts*km^2]",560432.635984332,102436.899559867,0.182781824223976
"1","2021","Stratum_3"," [counts*km^2]",553020.509056477,55144.3339944029,0.0997148082057317
"1","2022","Stratum_3"," [counts*km^2]",518243.338056761,86812.1194066041,0.167512272771553
"1","1982","Stratum_4"," [counts*km^2]",805849.323591441,104633.400851227,0.129842388382119
"1","1983","Stratum_4"," [counts*km^2]",629891.190190989,78485.942754888,0.124602382089342
"1","1984","Stratum_4"," [counts*km^2]",359996.778247794,41107.9224574666,0.114189695412138
"1","1985","Stratum_4"," [counts*km^2]",498076.564100869,57960.8104693402,0.116369278634844
"1","1986","Stratum_4"," [counts*km^2]",484227.273091421,60589.3930009595,0.125125940581873
"1","1987","Stratum_4"," [counts*km^2]",881402.727142618,104031.109980983,0.118029031199207
"1","1988","Stratum_4"," [counts*km^2]",848953.603450161,76894.7160269147,0.0905758756596512
"1","1989","Stratum_4"," [counts*km^2]",893805.608413484,81041.5595818317,0.0906702294312983
"1","1990","Stratum_4"," [counts*km^2]",964143.564363182,86356.0063211184,0.0895675805067023
"1","1991","Stratum_4"," [counts*km^2]",610113.585505062,61428.0928882067,0.10068304385872
"1","1992","Stratum_4"," [counts*km^2]",469960.265118541,46047.2225614128,0.0979810975078884
"1","1993","Stratum_4"," [counts*km^2]",683578.671437026,72424.1543154209,0.105948528445409
"1","1994","Stratum_4"," [counts*km^2]",492087.56949392,59451.0857634032,0.120814036868569
"1","1995","Stratum_4"," [counts*km^2]",358011.819192769,38022.817588584,0.10620548135622
"1","1996","Stratum_4"," [counts*km^2]",437539.949871358,44074.1818363911,0.100731788832881
"1","1997","Stratum_4"," [counts*km^2]",360740.557483337,43499.9008279844,0.120585001951142
"1","1998","Stratum_4"," [counts*km^2]",421687.705189583,42149.2829924331,0.0999537868278224
"1","1999","Stratum_4"," [counts*km^2]",613842.179237845,69377.0293620867,0.11302095507387
"1","2000","Stratum_4"," [counts*km^2]",769671.411601847,109996.432112026,0.142913495881445
"1","2001","Stratum_4"," [counts*km^2]",626303.644725826,65517.8529561146,0.104610365128557
"1","2002","Stratum_4"," [counts*km^2]",527800.715397192,53512.8808523435,0.101388420461069
"1","2003","Stratum_4"," [counts*km^2]",2339370.99434801,201763.653421702,0.0862469672015123
"1","2004","Stratum_4"," [counts*km^2]",1683364.28248957,155750.488095812,0.0925233413325539
"1","2005","Stratum_4"," [counts*km^2]",1331860.90508016,81350.3185199379,0.0610801910392001
"1","2006","Stratum_4"," [counts*km^2]",1664953.10473815,182122.337234754,0.109385866014164
"1","2007","Stratum_4"," [counts*km^2]",843318.70795312,51680.4501020937,0.0612822289067097
"1","2008","Stratum_4"," [counts*km^2]",1140449.52602671,131218.433526217,0.11505851905904
"1","2009","Stratum_4"," [counts*km^2]",1777297.90847552,205583.937176084,0.115672187648285
"1","2010","Stratum_4"," [counts*km^2]",734068.532481802,79781.5748585208,0.108684096005026
"1","2011","Stratum_4"," [counts*km^2]",664852.057288341,63343.0110835929,0.0952738438412044
"1","2012","Stratum_4"," [counts*km^2]",254549.859959599,26395.2973110338,0.103694016234082
"1","2013","Stratum_4"," [counts*km^2]",347992.689811705,38940.7056535096,0.111900930087296
"1","2014","Stratum_4"," [counts*km^2]",414962.121077537,36483.4671901479,0.0879199939874294
"1","2015","Stratum_4"," [counts*km^2]",402836.338400617,35401.8322805796,0.0878814270359415
"1","2016","Stratum_4"," [counts*km^2]",485954.329476724,37808.772830131,0.0778031402062896
"1","2017","Stratum_4"," [counts*km^2]",717480.916318672,54994.3142833767,0.0766491665946286
"1","2018","Stratum_4"," [counts*km^2]",465003.152250756,42323.9063089207,0.0910185363347757
"1","2019","Stratum_4"," [counts*km^2]",775557.454582043,91388.4119889774,0.11783577277099
"1","2020","Stratum_4"," [counts*km^2]",560432.635984332,102436.899559867,0.182781824223976
"1","2021","Stratum_4"," [counts*km^2]",553020.509056477,55144.3339944029,0.0997148082057317
"1","2022","Stratum_4"," [counts*km^2]",518243.338056761,86812.1194066041,0.167512272771553
